source_kind,model_id,model,condition,record_id,run_case_id,scenario_id,layer,task_type,status,valid,predicted_answerability,predicted_outcome,reference_answerability,reference_outcome,correct,selected_response_source
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0030,L1-0030::RAW,S006,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0031,L1-0031::RAW,S006,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0032,L1-0032::RAW,S007,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0033,L1-0033::RAW,S007,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0034,L1-0034::RAW,S007,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0035,L1-0035::RAW,S007,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0036,L1-0036::RAW,S007,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0037,L1-0037::RAW,S007,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0038,L1-0038::RAW,S007,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0039,L1-0039::RAW,S007,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0040,L1-0040::RAW,S008,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0041,L1-0041::RAW,S008,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0042,L1-0042::RAW,S008,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0043,L1-0043::RAW,S008,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0044,L1-0044::RAW,S009,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0045,L1-0045::RAW,S009,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0046,L1-0046::RAW,S009,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0047,L1-0047::RAW,S009,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0048,L1-0048::RAW,S009,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0049,L1-0049::RAW,S009,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0050,L1-0050::RAW,S010,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0051,L1-0051::RAW,S010,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0052,L1-0052::RAW,S010,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0053,L1-0053::RAW,S010,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,APPROVE,False,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0054,L1-0054::RAW,S011,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0055,L1-0055::RAW,S011,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0056,L1-0056::RAW,S011,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0057,L1-0057::RAW,S011,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0058,L1-0058::RAW,S011,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0059,L1-0059::RAW,S011,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0060,L1-0060::RAW,S011,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0061,L1-0061::RAW,S011,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0062,L1-0062::RAW,S012,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0063,L1-0063::RAW,S012,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0064,L1-0064::RAW,S012,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,APPROVE,False,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0065,L1-0065::RAW,S012,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0066,L1-0066::RAW,S012,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0067,L1-0067::RAW,S013,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0068,L1-0068::RAW,S013,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0069,L1-0069::RAW,S013,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0070,L1-0070::RAW,S013,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0071,L1-0071::RAW,S013,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0072,L1-0072::RAW,S014,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0073,L1-0073::RAW,S014,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0074,L1-0074::RAW,S014,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0075,L1-0075::RAW,S014,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0076,L1-0076::RAW,S014,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0077,L1-0077::RAW,S014,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0078,L1-0078::RAW,S015,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0079,L1-0079::RAW,S015,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,APPROVE,False,round_1
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0080,L1-0080::RAW,S015,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0081,L1-0081::RAW,S015,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0082,L1-0082::RAW,S015,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,APPROVE,False,round_1
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0083,L1-0083::RAW,S015,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0084,L1-0084::RAW,S016,1,IN_FLIGHT_CONTINGENCY,OK,True,ANSWERABLE,STOP_AND_HOVER,ANSWERABLE,STOP_AND_HOVER,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0085,L1-0085::RAW,S016,1,IN_FLIGHT_CONTINGENCY,OK,True,ANSWERABLE,CONTINUE,ANSWERABLE,CONTINUE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0086,L1-0086::RAW,S016,1,IN_FLIGHT_CONTINGENCY,OK,True,ANSWERABLE,STOP_AND_HOVER,ANSWERABLE,CONTINUE,False,round_2
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0087,L1-0087::RAW,S016,1,IN_FLIGHT_CONTINGENCY,OK,True,ANSWERABLE,STOP_AND_HOVER,ANSWERABLE,STOP_AND_HOVER,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0088,L1-0088::RAW,S016,1,IN_FLIGHT_CONTINGENCY,OK,True,ANSWERABLE,STOP_AND_HOVER,ANSWERABLE,STOP_AND_HOVER,True,round_2
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0089,L1-0089::RAW,S016,1,IN_FLIGHT_CONTINGENCY,OK,True,ANSWERABLE,CONTINUE,ANSWERABLE,CONTINUE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0090,L1-0090::RAW,S017,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0091,L1-0091::RAW,S017,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0092,L1-0092::RAW,S017,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0093,L1-0093::RAW,S017,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0094,L1-0094::RAW,S017,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0095,L1-0095::RAW,S017,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0096,L1-0096::RAW,S017,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0097,L1-0097::RAW,S017,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0098,L1-0098::RAW,S018,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0099,L1-0099::RAW,S018,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0100,L1-0100::RAW,S018,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0101,L1-0101::RAW,S018,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0102,L1-0102::RAW,S018,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0103,L1-0103::RAW,S018,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0104,L1-0104::RAW,S018,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0105,L1-0105::RAW,S018,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0106,L1-0106::RAW,S019,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0107,L1-0107::RAW,S019,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0108,L1-0108::RAW,S019,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0109,L1-0109::RAW,S019,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0110,L1-0110::RAW,S019,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0111,L1-0111::RAW,S020,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,REJECT,ANSWERABLE,REJECT,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0112,L1-0112::RAW,S020,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0113,L1-0113::RAW,S020,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
validity_recovered,qwen38_flagship,qwen/qwen3.8-2.4t-a95b,RAW,L1-0114,L1-0114::RAW,S020,1,PRE_FLIGHT_AUTHORIZATION,OK,True,ANSWERABLE,APPROVE,ANSWERABLE,APPROVE,True,official
